time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
1.599212121963500977e+01,3.110625445842742920e-01,2.501922845840454102e+00,2.117218255996704102e+00,-2.627465009689331055e+00,4.662045091390609741e-02,-5.766875110566616058e-03
1.599545454978942871e+01,3.179654777050018311e-01,2.490801334381103516e+00,2.216139793395996094e+00,-3.498257398605346680e+00,4.648202285170555115e-02,-4.758156370371580124e-03
1.599878787994384766e+01,3.252039253711700439e-01,2.480830430984497070e+00,2.387034654617309570e+00,-3.418105840682983398e+00,4.784502461552619934e-02,-5.232075694948434830e-03
1.600212121009826660e+01,3.320109844207763672e-01,2.468558549880981445e+00,2.344790220260620117e+00,-3.968246698379516602e+00,4.390246048569679260e-02,-1.814294082578271627e-04
1.600545454025268555e+01,3.390577137470245361e-01,2.457053899765014648e+00,2.356977701187133789e+00,-3.899944067001342773e+00,4.866989701986312866e-02,1.391848316416144371e-03
1.600878787040710449e+01,3.466796576976776123e-01,2.442864418029785156e+00,2.472807884216308594e+00,-4.740824222564697266e+00,4.880526661872863770e-02,-6.663077510893344879e-04
1.601212143898010254e+01,3.538222610950469971e-01,2.430209159851074219e+00,2.432450771331787109e+00,-4.475018024444580078e+00,4.938881471753120422e-02,4.589485470205545425e-04
1.601545476913452148e+01,3.611086606979370117e-01,2.416786909103393555e+00,2.406287908554077148e+00,-4.476349353790283203e+00,5.073535814881324768e-02,1.506261993199586868e-03
1.601878809928894043e+01,3.690662086009979248e-01,2.401447057723999023e+00,2.601025581359863281e+00,-5.477021217346191406e+00,5.178508907556533813e-02,3.159747691825032234e-03
1.602212142944335938e+01,3.847415745258331299e-01,2.372301340103149414e+00,2.620095014572143555e+00,-4.922231674194335938e+00,5.187954381108283997e-02,3.029140643775463104e-03
1.602545475959777832e+01,3.925073444843292236e-01,2.356961488723754883e+00,2.597496509552001953e+00,-4.764337539672851562e+00,5.175219103693962097e-02,4.934361670166254044e-03
1.602878808975219727e+01,4.004169404506683350e-01,2.339704275131225586e+00,2.630142211914062500e+00,-5.152060031890869141e+00,5.195099487900733948e-02,6.693067494779825211e-03
1.603212141990661621e+01,4.078950881958007812e-01,2.324364423751831055e+00,2.580365419387817383e+00,-5.093304157257080078e+00,4.782503470778465271e-02,1.514056138694286346e-02
1.603545475006103516e+01,4.159005582332611084e-01,2.306723594665527344e+00,2.620162963867187500e+00,-5.627605915069580078e+00,5.238912254571914673e-02,1.296619605273008347e-02
1.603878831863403320e+01,4.232349097728729248e-01,2.289849996566772461e+00,2.563285589218139648e+00,-6.123940467834472656e+00,5.346455425024032593e-02,1.313197799026966095e-02
1.604212164878845215e+01,4.309527277946472168e-01,2.276044130325317383e+00,2.574955940246582031e+00,-5.030416488647460938e+00,5.421315133571624756e-02,1.341422274708747864e-02
1.604545497894287109e+01,4.384309053421020508e-01,2.258403301239013672e+00,2.514219284057617188e+00,-5.847237586975097656e+00,5.581071227788925171e-02,1.688826829195022583e-02
1.604878830909729004e+01,4.459090530872344971e-01,2.242296457290649414e+00,2.509235858917236328e+00,-5.776314735412597656e+00,5.605131760239601135e-02,1.721396856009960175e-02
1.605212163925170898e+01,4.612488746643066406e-01,2.209699392318725586e+00,2.535701274871826172e+00,-6.143335342407226562e+00,5.575955286622047424e-02,1.647249422967433929e-02
1.605545496940612793e+01,4.690146446228027344e-01,2.196277141571044922e+00,2.560604572296142578e+00,-4.939109325408935547e+00,5.692076310515403748e-02,1.843169704079627991e-02
1.605878829956054688e+01,4.762051701545715332e-01,2.181320667266845703e+00,2.506283521652221680e+00,-4.796772480010986328e+00,5.795722827315330505e-02,1.959107816219329834e-02
1.606212162971496582e+01,4.835874438285827637e-01,2.164447069168090820e+00,2.449507474899291992e+00,-5.340386867523193359e+00,5.282783508300781250e-02,2.856777794659137726e-02
1.606545495986938477e+01,4.903945028781890869e-01,2.151408195495605469e+00,2.364178895950317383e+00,-4.916850566864013672e+00,5.793685093522071838e-02,2.516006864607334137e-02
1.606878829002380371e+01,4.972974061965942383e-01,2.137985706329345703e+00,2.285057306289672852e+00,-4.638690948486328125e+00,5.891321599483489990e-02,2.359723672270774841e-02
1.607212162017822266e+01,5.045838356018066406e-01,2.124946832656860352e+00,2.358208656311035156e+00,-4.420794963836669922e+00,5.964916199445724487e-02,2.539078518748283386e-02
1.607545495033264160e+01,5.110073685646057129e-01,2.112675189971923828e+00,2.164828062057495117e+00,-3.464951992034912109e+00,6.183749437332153320e-02,2.545219846069812775e-02
1.607878828048706055e+01,5.171912312507629395e-01,2.102320671081542969e+00,2.067695617675781250e+00,-3.420837402343750000e+00,6.100383400917053223e-02,2.586789242923259735e-02
1.608212161064147949e+01,5.293192863464355469e-01,2.080461502075195312e+00,2.073791503906250000e+00,-3.443222999572753906e+00,6.169165298342704773e-02,2.596680261194705963e-02
1.608545494079589844e+01,5.346402525901794434e-01,2.071257591247558594e+00,1.938853621482849121e+00,-3.123611688613891602e+00,6.377638876438140869e-02,2.643010392785072327e-02
1.608878827095031738e+01,5.404885411262512207e-01,2.063587665557861328e+00,1.951288580894470215e+00,-2.481132745742797852e+00,6.484284996986389160e-02,2.532275952398777008e-02
1.609212160110473633e+01,5.453781485557556152e-01,2.055917739868164062e+00,1.768504738807678223e+00,-2.133847475051879883e+00,6.139433383941650391e-02,3.050959855318069458e-02
1.609545493125915527e+01,5.499321222305297852e-01,2.048247814178466797e+00,1.623281478881835938e+00,-2.503434658050537109e+00,6.715425848960876465e-02,2.813391387462615967e-02
1.609878826141357422e+01,5.551572442054748535e-01,2.042495489120483398e+00,1.656857490539550781e+00,-2.052540302276611328e+00,6.687477976083755493e-02,2.573622390627861023e-02
1.610212159156799316e+01,5.596632957458496094e-01,2.037510156631469727e+00,1.574991345405578613e+00,-1.746258735656738281e+00,6.872580945491790771e-02,2.542552538216114044e-02
1.610545492172241211e+01,5.639776587486267090e-01,2.033291578292846680e+00,1.492811560630798340e+00,-1.525900006294250488e+00,7.090558111667633057e-02,2.360182069242000580e-02
1.610878825187683105e+01,5.682440400123596191e-01,2.029456615447998047e+00,1.503229618072509766e+00,-1.043690323829650879e+00,7.261340320110321045e-02,2.267474867403507233e-02
1.611212158203125000e+01,5.769206285476684570e-01,2.023704290390014648e+00,1.434650182723999023e+00,-1.058227658271789551e+00,7.221002876758575439e-02,2.234988659620285034e-02
1.611545491218566895e+01,5.813307762145996094e-01,2.020636320114135742e+00,1.466471195220947266e+00,-1.229891777038574219e+00,7.378911226987838745e-02,2.140742167830467224e-02
1.611878824234008789e+01,5.851657390594482422e-01,2.019485712051391602e+00,1.363970518112182617e+00,-6.566308736801147461e-01,7.530613243579864502e-02,2.033109217882156372e-02
1.612212157249450684e+01,5.895280241966247559e-01,2.018335342407226562e+00,1.378575801849365234e+00,-2.380722463130950928e-01,7.307877391576766968e-02,2.030991017818450928e-02
1.612545490264892578e+01,5.941299796104431152e-01,2.016034364700317383e+00,1.445248723030090332e+00,-3.261878490447998047e-01,7.660036534070968628e-02,1.902074553072452545e-02
1.612878823280334473e+01,5.985881090164184570e-01,2.013733386993408203e+00,1.448803424835205078e+00,-6.038475036621093750e-01,7.892367243766784668e-02,1.725094579160213470e-02
1.613212156295776367e+01,6.035255789756774902e-01,2.012582778930664062e+00,1.534908413887023926e+00,-1.658346652984619141e-01,7.962554693222045898e-02,1.618799008429050446e-02
1.613545489311218262e+01,6.086548566818237305e-01,2.008747816085815430e+00,1.621373772621154785e+00,-1.187707781791687012e+00,8.083841949701309204e-02,1.473446283489465714e-02
1.613878822326660156e+01,6.198720932006835938e-01,2.004529476165771484e+00,1.848087430000305176e+00,-9.394451379776000977e-01,8.222741633653640747e-02,1.277047861367464066e-02
1.614212155342102051e+01,6.253368854522705078e-01,2.001461505889892578e+00,1.834540009498596191e+00,-1.113999366760253906e+00,8.253989368677139282e-02,1.243174728006124496e-02
1.614545488357543945e+01,6.318562626838684082e-01,1.998010039329528809e+00,1.991758584976196289e+00,-1.197036623954772949e+00,8.390699326992034912e-02,1.259844377636909485e-02
1.614878821372985840e+01,6.381360292434692383e-01,1.994558572769165039e+00,2.076172590255737305e+00,-1.109710335731506348e+00,8.025520294904708862e-02,1.239200215786695480e-02
1.615212154388427734e+01,6.443678140640258789e-01,1.990340113639831543e+00,2.054203510284423828e+00,-1.328256011009216309e+00,8.525287359952926636e-02,1.091680862009525299e-02
1.615545511245727539e+01,6.514145731925964355e-01,1.986888647079467773e+00,2.229896545410156250e+00,-9.106619954109191895e-01,8.446308225393295288e-02,9.914237074553966522e-03
1.615878844261169434e+01,6.579339504241943359e-01,1.979985713958740234e+00,2.194578886032104492e+00,-1.989520430564880371e+00,8.683536946773529053e-02,8.802102878689765930e-03
1.616212177276611328e+01,6.651244759559631348e-01,1.975000262260437012e+00,2.272041559219360352e+00,-1.663888931274414062e+00,8.704372495412826538e-02,8.681536652147769928e-03
1.616545510292053223e+01,6.731299757957458496e-01,1.968864440917968750e+00,2.454177618026733398e+00,-1.751189231872558594e+00,8.689811825752258301e-02,7.296883966773748398e-03
1.616878843307495117e+01,6.807039976119995117e-01,1.961194515228271484e+00,2.568948507308959961e+00,-3.078549146652221680e+00,9.000218659639358521e-02,7.326554041355848312e-03
1.617212176322937012e+01,6.972901821136474609e-01,1.945854663848876953e+00,2.704518079757690430e+00,-2.247285127639770508e+00,8.979719132184982300e-02,7.985810749232769012e-03
1.617545509338378906e+01,7.057270407676696777e-01,1.937034249305725098e+00,2.786653757095336914e+00,-2.416588306427001953e+00,8.947862684726715088e-02,6.906987633556127548e-03
1.617878842353820801e+01,7.148830294609069824e-01,1.926296472549438477e+00,2.919743537902832031e+00,-3.051088809967041016e+00,9.058117121458053589e-02,7.823873311281204224e-03
1.618212175369262695e+01,7.234157919883728027e-01,1.916325569152832031e+00,2.921932697296142578e+00,-3.271674871444702148e+00,8.346170932054519653e-02,1.181425899267196655e-02
1.618545532226562500e+01,7.323799729347229004e-01,1.908272147178649902e+00,2.960639476776123047e+00,-2.511242151260375977e+00,9.067268669605255127e-02,9.145923890173435211e-03
1.618878865242004395e+01,7.418235540390014648e-01,1.895616769790649414e+00,3.066160917282104492e+00,-3.748956441879272461e+00,8.957437425851821899e-02,9.885813109576702118e-03
1.619212198257446289e+01,7.509794831275939941e-01,1.885645985603332520e+00,3.045880079269409180e+00,-3.539027214050292969e+00,9.153405576944351196e-02,9.875246323645114899e-03
1.619545531272888184e+01,7.609503865242004395e-01,1.875675082206726074e+00,3.150954723358154297e+00,-3.129768610000610352e+00,9.115260094404220581e-02,8.105222135782241821e-03
1.619878864288330078e+01,7.708253860473632812e-01,1.863403201103210449e+00,3.219530582427978516e+00,-3.763099431991577148e+00,9.222738444805145264e-02,1.030705031007528305e-02
1.620212197303771973e+01,7.915341258049011230e-01,1.840393543243408203e+00,3.420931100845336914e+00,-3.636364698410034180e+00,9.292503446340560913e-02,9.543946944177150726e-03
1.620545530319213867e+01,8.024157881736755371e-01,1.826971173286437988e+00,3.514476060867309570e+00,-3.919248819351196289e+00,9.316878765821456909e-02,9.215996600687503815e-03
1.620878863334655762e+01,8.132016062736511230e-01,1.812781810760498047e+00,3.614096164703369141e+00,-4.588682651519775391e+00,9.344781935214996338e-02,1.069965213537216187e-02
1.621212196350097656e+01,8.239394426345825195e-01,1.800510048866271973e+00,3.610105514526367188e+00,-4.088131427764892578e+00,8.449894189834594727e-02,1.609102450311183929e-02
1.621545529365539551e+01,8.349649310111999512e-01,1.785170197486877441e+00,3.597909927368164062e+00,-4.728383064270019531e+00,9.216353297233581543e-02,1.473956555128097534e-02
1.621878862380981445e+01,8.464218378067016602e-01,1.770980834960937500e+00,3.706144094467163086e+00,-4.881232261657714844e+00,9.231726825237274170e-02,1.468888390809297562e-02
1.622212195396423340e+01,8.573514819145202637e-01,1.759092569351196289e+00,3.706694364547729492e+00,-4.143443584442138672e+00,9.236550331115722656e-02,1.405425835400819778e-02
1.622545528411865234e+01,8.687604665756225586e-01,1.744903206825256348e+00,3.718078374862670898e+00,-4.197883605957031250e+00,9.234961867332458496e-02,1.597751677036285400e-02
1.622878861427307129e+01,8.799297809600830078e-01,1.730330348014831543e+00,3.723398208618164062e+00,-4.262968063354492188e+00,9.348679333925247192e-02,1.530493982136249542e-02
1.623212194442749023e+01,9.020286798477172852e-01,1.703869223594665527e+00,3.665624141693115234e+00,-4.231601238250732422e+00,9.370072185993194580e-02,1.484478916972875595e-02
1.623545527458190918e+01,9.131500124931335449e-01,1.689679861068725586e+00,3.677832603454589844e+00,-4.482325077056884766e+00,9.353872388601303101e-02,1.568719185888767242e-02
1.623878860473632812e+01,9.240316748619079590e-01,1.677407979965209961e+00,3.652127265930175781e+00,-4.146940708160400391e+00,9.327977895736694336e-02,1.626447401940822601e-02
1.624212193489074707e+01,9.344339966773986816e-01,1.666286706924438477e+00,3.532593488693237305e+00,-3.650611639022827148e+00,8.540108054876327515e-02,2.201284095644950867e-02
1.624545550346374512e+01,9.449321627616882324e-01,1.654398322105407715e+00,3.496434450149536133e+00,-3.716235876083374023e+00,9.362225979566574097e-02,2.059533074498176575e-02
1.624880051612854004e+01,9.554303884506225586e-01,1.643660426139831543e+00,3.512516260147094727e+00,-3.457863330841064453e+00,9.359455108642578125e-02,1.892919652163982391e-02
1.625213384628295898e+01,9.653533101081848145e-01,1.631772160530090332e+00,3.374760866165161133e+00,-3.930658817291259766e+00,9.374967217445373535e-02,1.789682544767856598e-02
1.625546717643737793e+01,9.754200577735900879e-01,1.623335242271423340e+00,3.389702796936035156e+00,-3.107923507690429688e+00,9.423982352018356323e-02,1.773586682975292206e-02
1.625880050659179688e+01,9.855827093124389648e-01,1.613747835159301758e+00,3.333910226821899414e+00,-3.090993881225585938e+00,9.497644007205963135e-02,1.834848523139953613e-02
1.626213383674621582e+01,1.004661560058593750e+00,1.595723509788513184e+00,3.180212259292602539e+00,-2.841554641723632812e+00,9.517790377140045166e-02,1.808610744774341583e-02
1.626546716690063477e+01,1.014584541320800781e+00,1.585752725601196289e+00,3.233895301818847656e+00,-3.289341688156127930e+00,9.534080326557159424e-02,1.693725772202014923e-02
1.626880049705505371e+01,1.024219870567321777e+00,1.577315807342529297e+00,3.256089925765991211e+00,-3.128310680389404297e+00,9.635507315397262573e-02,1.635418832302093506e-02
1.627213382720947266e+01,1.033615469932556152e+00,1.570029377937316895e+00,3.197118997573852539e+00,-2.518865823745727539e+00,8.934288471937179565e-02,2.027832716703414917e-02
1.627546715736389160e+01,1.042627573013305664e+00,1.561208963394165039e+00,3.046849489212036133e+00,-2.668434858322143555e+00,9.621347486972808838e-02,1.828217506408691406e-02
1.627880048751831055e+01,1.052214980125427246e+00,1.553155541419982910e+00,3.148520231246948242e+00,-2.828461408615112305e+00,9.632024168968200684e-02,1.644872687757015228e-02
1.628213381767272949e+01,1.061179161071777344e+00,1.545869231224060059e+00,3.047412633895874023e+00,-2.411431074142456055e+00,9.775169938802719116e-02,1.563641242682933807e-02
1.628546714782714844e+01,1.069711923599243164e+00,1.538966298103332520e+00,2.933950662612915039e+00,-2.223434448242187500e+00,9.775169938802719116e-02,1.563641242682933807e-02
1.628880047798156738e+01,1.078963756561279297e+00,1.530529379844665527e+00,2.962934970855712891e+00,-2.552970886230468750e+00,9.795774519443511963e-02,1.367847714573144913e-02
1.629213380813598633e+01,1.096556663513183594e+00,1.518640995025634766e+00,2.883220672607421875e+00,-1.947020411491394043e+00,9.826426208019256592e-02,1.258607115596532822e-02
1.629546713829040527e+01,1.105185270309448242e+00,1.512121558189392090e+00,2.871000051498413086e+00,-2.148829460144042969e+00,1.003227904438972473e-01,1.305286027491092682e-02
1.629880046844482422e+01,1.113622188568115234e+00,1.505985736846923828e+00,2.845065355300903320e+00,-2.124136924743652344e+00,9.977103024721145630e-02,1.262535713613033295e-02
1.630213379859924316e+01,1.121771454811096191e+00,1.500233292579650879e+00,2.745144128799438477e+00,-1.933986902236938477e+00,9.327625483274459839e-02,1.388948038220405579e-02
1.630546736717224121e+01,1.129872798919677734e+00,1.494864344596862793e+00,2.697253465652465820e+00,-1.807036161422729492e+00,9.938559681177139282e-02,1.238186378031969070e-02
1.630880069732666016e+01,1.137590646743774414e+00,1.488728404045104980e+00,2.647525072097778320e+00,-2.074570655822753906e+00,1.000707671046257019e-01,1.040525082498788834e-02
1.631213426589965820e+01,1.145739912986755371e+00,1.485276937484741211e+00,2.657324314117431641e+00,-1.124621510505676270e+00,1.016252040863037109e-01,9.751546196639537811e-03
1.631546759605407715e+01,1.153553605079650879e+00,1.479140996932983398e+00,2.656317949295043945e+00,-1.530220031738281250e+00,1.020570769906044006e-01,8.501417934894561768e-03
1.631880092620849609e+01,1.161127567291259766e+00,1.473005056381225586e+00,2.537213802337646484e+00,-1.774587750434875488e+00,1.034039407968521118e-01,5.700188688933849335e-03
1.632213425636291504e+01,1.176659226417541504e+00,1.462267279624938965e+00,2.615090608596801758e+00,-2.001778841018676758e+00,1.029469594359397888e-01,5.495291203260421753e-03
1.632546758651733398e+01,1.184137344360351562e+00,1.455747842788696289e+00,2.557738542556762695e+00,-2.232711076736450195e+00,1.039820387959480286e-01,5.618814378976821899e-03
1.632880091667175293e+01,1.192286610603332520e+00,1.449228405952453613e+00,2.619990587234497070e+00,-2.114702939987182617e+00,1.052646115422248840e-01,5.360798444598913193e-03
1.633213424682617188e+01,1.200196146965026855e+00,1.441558480262756348e+00,2.614693164825439453e+00,-2.417868614196777344e+00,9.915042668581008911e-02,6.780575029551982880e-03
1.633546781539916992e+01,1.208153724670410156e+00,1.434272050857543945e+00,2.666458368301391602e+00,-2.388877868652343750e+00,1.060350090265274048e-01,5.712453275918960571e-03
1.633880114555358887e+01,1.216255068778991699e+00,1.425835132598876953e+00,2.692459344863891602e+00,-2.478604555130004883e+00,1.055571511387825012e-01,4.588641226291656494e-03
1.634214305877685547e+01,1.224883675575256348e+00,1.415480852127075195e+00,2.797072410583496094e+00,-3.162614107131958008e+00,1.060733646154403687e-01,3.836920950561761856e-03
1.634547638893127441e+01,1.234087586402893066e+00,1.403975963592529297e+00,2.949151754379272461e+00,-3.815773248672485352e+00,1.077986583113670349e-01,3.883003024384379387e-03
1.634880971908569336e+01,1.242812037467956543e+00,1.392854571342468262e+00,3.004530429840087891e+00,-4.339752674102783203e+00,1.076193898916244507e-01,3.870353102684020996e-03
1.635214304924011230e+01,1.251632452011108398e+00,1.380582690238952637e+00,3.004530429840087891e+00,-4.339752674102783203e+00,1.073845177888870239e-01,3.620978910475969315e-03
1.635547661781311035e+01,1.261076092720031738e+00,1.368694424629211426e+00,2.959543704986572266e+00,-4.025225162506103516e+00,1.076155826449394226e-01,5.160133820027112961e-03
1.635880994796752930e+01,1.273923158645629883e+00,1.351437091827392578e+00,3.248955726623535156e+00,-4.953141212463378906e+00,1.090578362345695496e-01,5.308982916176319122e-03
1.636214327812194824e+01,1.293960809707641602e+00,1.321141004562377930e+00,3.323796510696411133e+00,-4.873837947845458984e+00,1.087335869669914246e-01,5.627050064504146576e-03
1.636547660827636719e+01,1.304411053657531738e+00,1.304267168045043945e+00,3.422737121582031250e+00,-5.343578338623046875e+00,1.086773574352264404e-01,5.929144099354743958e-03
1.636880993843078613e+01,1.314621567726135254e+00,1.287009954452514648e+00,3.415976285934448242e+00,-5.500424861907958984e+00,1.060889810323715210e-01,8.221405558288097382e-03
1.637214326858520508e+01,1.325023889541625977e+00,1.268985629081726074e+00,3.418512821197509766e+00,-6.056305885314941406e+00,1.008009091019630432e-01,1.688448898494243622e-02
1.637547659873962402e+01,1.335761785507202148e+00,1.252495288848876953e+00,3.490228891372680664e+00,-5.428650856018066406e+00,1.074549704790115356e-01,1.291287224739789963e-02
1.637880992889404297e+01,1.346643447875976562e+00,1.233704090118408203e+00,3.570256710052490234e+00,-5.825094223022460938e+00,1.077540814876556396e-01,1.357589475810527802e-02
1.638214325904846191e+01,1.357237458229064941e+00,1.215296268463134766e+00,3.511868953704833984e+00,-5.886429786682128906e+00,1.074480190873146057e-01,1.357589475810527802e-02
1.638547658920288086e+01,1.368694424629211426e+00,1.195738077163696289e+00,3.693646192550659180e+00,-6.495975971221923828e+00,1.076568737626075745e-01,1.414093188941478729e-02
1.638880991935729980e+01,1.378857016563415527e+00,1.178097248077392578e+00,3.515016555786132812e+00,-6.258157253265380859e+00,1.081281676888465881e-01,1.543479599058628082e-02
1.639214324951171875e+01,1.400524497032165527e+00,1.140131235122680664e+00,3.554634094238281250e+00,-6.401396274566650391e+00,1.077866032719612122e-01,1.710011623799800873e-02
1.639547657966613770e+01,1.411118507385253906e+00,1.122107028961181641e+00,3.581869840621948242e+00,-6.308144569396972656e+00,1.072616130113601685e-01,1.801898702979087830e-02
1.639880990982055664e+01,1.421520829200744629e+00,1.103315711021423340e+00,3.522769451141357422e+00,-6.293231487274169922e+00,1.089349463582038879e-01,1.814597845077514648e-02
1.640216350555419922e+01,1.432306647300720215e+00,1.084524393081665039e+00,3.468820333480834961e+00,-5.880408763885498047e+00,9.981697797775268555e-02,2.923211455345153809e-02
1.640549683570861816e+01,1.442421317100524902e+00,1.066500186920166016e+00,3.416795253753662109e+00,-6.072673320770263672e+00,1.062704920768737793e-01,2.438036352396011353e-02
1.640883016586303711e+01,1.452488064765930176e+00,1.049626350402832031e+00,3.351883172988891602e+00,-5.824220180511474609e+00,1.069621518254280090e-01,2.445228584110736847e-02
1.641216349601745605e+01,1.462171316146850586e+00,1.032752633094787598e+00,3.247362852096557617e+00,-5.774003028869628906e+00,1.069621518254280090e-01,2.445228584110736847e-02
1.641549682617187500e+01,1.472238063812255859e+00,1.017796277999877930e+00,3.263845920562744141e+00,-5.006299972534179688e+00,1.072085276246070862e-01,2.497254312038421631e-02
1.641883015632629395e+01,1.481298208236694336e+00,1.003606915473937988e+00,3.022996425628662109e+00,-4.687477588653564453e+00,1.076754033565521240e-01,2.542944625020027161e-02
1.642216372489929199e+01,1.498028159141540527e+00,9.763787984848022461e-01,2.853458881378173828e+00,-4.403968811035156250e+00,1.087368503212928772e-01,2.557331882417201996e-02
1.642549705505371094e+01,1.505793929100036621e+00,9.656409621238708496e-01,2.690168142318725586e+00,-3.820668697357177734e+00,1.081666871905326843e-01,2.507242932915687561e-02
1.642883038520812988e+01,1.513607621192932129e+00,9.549030661582946777e-01,2.622186183929443359e+00,-3.747573852539062500e+00,1.081941798329353333e-01,2.500795759260654449e-02
1.643216371536254883e+01,1.521373391151428223e+00,9.453156590461730957e-01,2.618352651596069336e+00,-3.495752573013305664e+00,1.037174388766288757e-01,3.266909718513488770e-02
1.643549704551696777e+01,1.527844905853271484e+00,9.376457929611206055e-01,2.386606931686401367e+00,-2.995332479476928711e+00,1.097519099712371826e-01,2.696155942976474762e-02
1.643883037567138672e+01,1.534603953361511230e+00,9.311263561248779297e-01,2.312084197998046875e+00,-2.497967720031738281e+00,1.099081486463546753e-01,2.506141923367977142e-02
1.644216370582580566e+01,1.540883779525756836e+00,9.246069192886352539e-01,2.196074247360229492e+00,-2.404113531112670898e+00,1.096600517630577087e-01,2.371808141469955444e-02
1.644549703598022461e+01,1.548026323318481445e+00,9.184710383415222168e-01,2.071287631988525391e+00,-1.957145810127258301e+00,1.117837429046630859e-01,2.223937027156352997e-02
1.644883036613464355e+01,1.554593682289123535e+00,9.134855866432189941e-01,1.918285012245178223e+00,-1.299129128456115723e+00,1.121551245450973511e-01,2.094006724655628204e-02
1.645216369628906250e+01,1.560825467109680176e+00,9.073496460914611816e-01,1.953365564346313477e+00,-1.730288624763488770e+00,1.123382523655891418e-01,2.026808448135852814e-02
1.645549702644348145e+01,1.567105174064636230e+00,9.023641943931579590e-01,1.994278669357299805e+00,-1.637945652008056641e+00,1.125996410846710205e-01,1.915314048528671265e-02
1.645883035659790039e+01,1.573337078094482422e+00,8.969953060150146484e-01,1.979636311531066895e+00,-1.613309144973754883e+00,1.145257130265235901e-01,1.850592717528343201e-02
1.646216368675231934e+01,1.585369229316711426e+00,8.858739137649536133e-01,2.070613622665405273e+00,-1.994433641433715820e+00,1.137271448969841003e-01,1.742994226515293121e-02
1.646549701690673828e+01,1.591265439987182617e+00,8.808885216712951660e-01,2.019734859466552734e+00,-1.622781515121459961e+00,1.148640066385269165e-01,1.554651279002428055e-02
1.646883034706115723e+01,1.596826076507568359e+00,8.747525811195373535e-01,1.941387057304382324e+00,-1.829051017761230469e+00,1.153883635997772217e-01,1.509775035083293915e-02
1.647216367721557617e+01,1.603009939193725586e+00,8.686166405677795410e-01,1.973046183586120605e+00,-2.051943302154541016e+00,1.115492805838584900e-01,1.704820245504379272e-02
1.647549700736999512e+01,1.608522653579711914e+00,8.647816777229309082e-01,1.919255256652832031e+00,-1.492522716522216797e+00,1.161312013864517212e-01,1.418005581945180893e-02
1.647883033752441406e+01,1.614514827728271484e+00,8.597962260246276855e-01,1.915464282035827637e+00,-1.402944803237915039e+00,1.164364442229270935e-01,1.341457571834325790e-02
1.648216366767883301e+01,1.621657371520996094e+00,8.532768487930297852e-01,1.877619743347167969e+00,-1.550987124443054199e+00,1.166493296623229980e-01,1.319114025682210922e-02
1.648549699783325195e+01,1.627313971519470215e+00,8.482913970947265625e-01,1.874862551689147949e+00,-1.770360708236694336e+00,1.178345978260040283e-01,1.098126266151666641e-02
1.648883032798767090e+01,1.633114337921142578e+00,8.433059453964233398e-01,1.856679916381835938e+00,-1.626955986022949219e+00,1.189732477068901062e-01,9.660442359745502472e-03
1.649216365814208984e+01,1.639058470726013184e+00,8.375535607337951660e-01,1.933274149894714355e+00,-1.731027245521545410e+00,1.177207157015800476e-01,1.013907510787248611e-02
1.649549698829650879e+01,1.645482063293457031e+00,8.310341238975524902e-01,2.004954338073730469e+00,-2.088359832763671875e+00,1.194176822900772095e-01,7.757895626127719879e-03
1.649883031845092773e+01,1.652480840682983398e+00,8.233641982078552246e-01,2.274741411209106445e+00,-2.504073143005371094e+00,1.201568022370338440e-01,8.121102117002010345e-03
1.650216364860534668e+01,1.667485117912292480e+00,8.057234287261962891e-01,2.502502441406250000e+00,-3.000305652618408203e+00,1.194891631603240967e-01,7.339746225625276566e-03
1.650549697875976562e+01,1.675250887870788574e+00,7.946020960807800293e-01,2.573741436004638672e+00,-3.570292949676513672e+00,1.211097985506057739e-01,7.595652714371681213e-03
1.650883030891418457e+01,1.683735728263854980e+00,7.827137112617492676e-01,2.693759441375732422e+00,-3.627645492553710938e+00,1.196052283048629761e-01,6.879815366119146347e-03
1.651216363906860352e+01,1.692364335060119629e+00,7.704418897628784180e-01,2.793669700622558594e+00,-3.711921930313110352e+00,1.148480698466300964e-01,1.199838705360889435e-02
1.651549696922302246e+01,1.701424479484558105e+00,7.566360235214233398e-01,2.926577806472778320e+00,-4.343689918518066406e+00,1.189931109547615051e-01,1.067288778722286224e-02
1.651883029937744141e+01,1.710484504699707031e+00,7.428302168846130371e-01,3.001084327697753906e+00,-4.583829402923583984e+00,1.189537569880485535e-01,1.063958369195461273e-02
1.652216362953186035e+01,1.719784259796142578e+00,7.278739213943481445e-01,3.062166213989257812e+00,-5.011017799377441406e+00,1.190035715699195862e-01,1.034263335168361664e-02
1.652549695968627930e+01,1.729419589042663574e+00,7.125340700149536133e-01,3.123338937759399414e+00,-5.275062084197998047e+00,1.186847463250160217e-01,1.149014662951231003e-02
1.652883028984069824e+01,1.739678025245666504e+00,6.956602931022644043e-01,3.365041255950927734e+00,-5.936151027679443359e+00,1.184055507183074951e-01,1.123751979321241379e-02
1.653216361999511719e+01,1.761249661445617676e+00,6.611457467079162598e-01,3.567167043685913086e+00,-6.107084751129150391e+00,1.176628172397613525e-01,1.318317186087369919e-02
1.653549695014953613e+01,1.772179245948791504e+00,6.431214809417724609e-01,3.637204647064208984e+00,-5.867588996887207031e+00,1.178572699427604675e-01,1.376527734100818634e-02
